schlcode,c_size,c_boys,c_girls,c_numcl,c_pik,c_status,c_leom,c_tip,c_num4rd,c_type,flgrm4,mrkgrm4,ngrm4,flmth4,mrkmth4,nmth4,towncode,popcode,tip_a,grade,classid,classize,_type_,_freq_,cohsize,mathsize,avgmath,passmath,verbsize,avgverb,passverb,studchk,misskov2,missagg,nmiss_k,nmiss_a,classct,math_n,flmath_n,nmath_n,verb_n,flverb_n,nverb_n,impute,nverb_m,nmath_m,tip_s,townid,tipuach
11182,54,24,30,16,2,1,1,3,2,2,19,71,48,52.080002,63,48,30007,12,9,4,2,24,0,2,54,24,63.080002,37.5,24,70.580002,29.200001,1,0,0,0,0,2,63.415001,52.099998,48,71.205002,18.75,48,0,,,9,30007,9
11183,71,31,40,13,1,1,1,1,2,2,11,74,62,36.919998,69,65,30007,11,1,4,1,36,0,2,71,35,73.370003,28.6,35,78.599998,5.6999998,1,0,0,0,0,2,68.920769,36.953846,65,74.144997,11.274194,62,0,,,1,30007,1
11183,71,31,40,13,1,1,1,1,2,2,11,74,62,36.919998,69,65,30007,11,1,4,2,35,0,2,71,30,63.73,46.700001,27,68.370003,18.5,1,0,0,0,0,2,68.920769,36.953846,65,74.144997,11.274194,62,0,,,1,30007,1
11184,99,57,42,16,2,2,1,1,3,3,6,78,93,26.6,72,94,35741,12,5,4,1,33,0,3,99,29,77.029999,24.1,28,79.040001,0,1,0,0,1,0,3,71.59404,24.984615,52,78.966156,3.8307693,52,0,,,5,35741,5
11184,99,57,42,16,2,2,1,1,3,3,6,78,93,26.6,72,94,35741,12,5,4,2,33,0,3,99,23,64.739998,26.1,24,78.879997,8.3000002,1,0,0,1,0,3,71.59404,24.984615,52,78.966156,3.8307693,52,0,,,5,35741,5
11184,99,57,42,16,2,2,1,1,3,3,6,78,93,26.6,72,94,35741,12,5,4,3,33,0,3,99,42,72.502617,28.6,41,76.774635,8.7512197,,1,0,1,0,3,71.59404,24.984615,52,78.966156,3.8307693,52,1,41,42,5,35741,5
11187,119,60,59,25,1,1,1,1,3,3,6,77,109,23.85,72,109,30007,11,4,4,1,40,0,3,119,38,75.080002,18.4,38,78.5,7.9000001,1,0,0,1,0,3,75.286163,19.167124,73,78.303421,4.1123285,73,0,,,4,30007,4
11187,119,60,59,25,1,1,1,1,3,3,6,77,109,23.85,72,109,30007,11,4,4,2,39,0,3,119,35,75.510002,20,35,78.089996,0,1,0,0,1,0,3,75.286163,19.167124,73,78.303421,4.1123285,73,0,,,4,30007,4
11187,119,60,59,25,1,1,1,1,3,3,6,77,109,23.85,72,109,30007,11,4,4,3,40,0,3,119,36,65.336388,33.345833,36,74.356941,9.8277779,,1,0,1,0,3,75.286163,19.167124,73,78.303421,4.1123285,73,1,36,36,4,30007,4
11188,41,17,24,12,1,1,1,1,2,2,38,58,37,61.110001,39,36,30007,11,12,4,1,21,0,2,37,20,37.25,50,21,58.380001,47.599998,1,0,0,0,0,2,39.085556,61.111111,36,58.405945,37.827026,37,0,,,12,30007,12
11188,41,17,24,12,1,1,1,1,2,2,38,58,37,61.110001,39,36,30007,11,12,4,2,16,0,2,37,16,41.380001,75,16,58.439999,25,1,0,0,0,0,2,39.085556,61.111111,36,58.405945,37.827026,37,0,,,12,30007,12
11189,31,0,31,10,2,1,1,3,1,1,3,77,30,26.67,59,30,30007,12,11,4,1,33,0,1,33,30,59.07,26.700001,30,76.629997,3.3,1,0,0,0,0,1,59.07,26.700001,30,76.629997,3.3,30,0,,,11,30007,11
11190,86,44,42,17,1,1,1,1,3,3,4,71,81,30.49,68,82,30007,11,5,4,1,29,0,3,86,29,65.830002,37.900002,29,71.690002,6.9000001,1,0,0,0,0,3,68.18634,30.465853,82,70.753212,3.7049382,81,0,,,5,30007,5
11190,86,44,42,17,1,1,1,1,3,3,4,71,81,30.49,68,82,30007,11,5,4,2,27,0,3,86,26,64.580002,34.599998,25,65.080002,4,1,0,0,0,0,3,68.18634,30.465853,82,70.753212,3.7049382,81,0,,,5,30007,5
11190,86,44,42,17,1,1,1,1,3,3,4,71,81,30.49,68,82,30007,11,5,4,3,30,0,3,86,27,74.190002,18.5,27,75,0,1,0,0,0,0,3,68.18634,30.465853,82,70.753212,3.7049382,81,0,,,5,30007,5
11196,29,15,14,6,2,2,1,1,1,1,21,74,29,34.48,69,29,35733,12,0,4,1,29,0,1,29,29,69.07,34.5,29,73.660004,20.700001,1,0,0,0,0,1,69.07,34.5,29,73.660004,20.700001,29,0,,,0,35733,0
11201,84,47,37,18,1,1,1,1,3,3,24,71,76,27.85,71,79,30007,11,3,4,1,28,0,3,84,25,72.760002,28,24,70.959999,20.799999,1,0,0,1,0,3,74.421539,23.067308,52,72.040001,23.5,51,0,,,3,30007,3
11201,84,47,37,18,1,1,1,1,3,3,24,71,76,27.85,71,79,30007,11,3,4,2,28,0,3,84,27,75.959999,18.5,27,73,25.9,1,0,0,1,0,3,74.421539,23.067308,52,72.040001,23.5,51,0,,,3,30007,3
11201,84,47,37,18,1,1,1,1,3,3,24,71,76,27.85,71,79,30007,11,3,4,3,28,0,3,84,27,64.41037,37.061111,25,68.878403,25.02,,1,0,1,0,3,74.421539,23.067308,52,72.040001,23.5,51,1,25,27,3,30007,3
11203,22,8,14,8,1,1,1,,1,1,9,72,23,30.43,72,23,2865,11,0,4,1,22,0,1,22,23,71.870003,30.4,23,71.910004,8.6999998,1,0,0,0,0,1,71.870003,30.4,23,71.910004,8.6999998,23,0,,,0,2865,0
11205,27,11,16,8,2,2,1,0,1,1,4,76,25,16,69,25,36384,12,3,4,1,27,0,1,27,25,69.32,16,25,76.519997,4,1,0,0,0,0,1,69.32,16,25,76.519997,4,25,0,,,3,36384,3
11207,81,40,41,15,1,1,1,2,3,3,12,76,68,30.299999,68,66,26104,11,10,4,1,27,0,3,81,21,63,33.299999,22,74.139999,18.200001,1,0,0,0,0,3,67.985451,30.286364,66,76.367798,11.760294,68,0,,,10,26104,10
11207,81,40,41,15,1,1,1,2,3,3,12,76,68,30.299999,68,66,26104,11,10,4,2,24,0,3,81,18,71.559998,38.900002,19,79.470001,10.5,1,0,0,0,0,3,67.985451,30.286364,66,76.367798,11.760294,68,0,,,10,26104,10
11207,81,40,41,15,1,1,1,2,3,3,12,76,68,30.299999,68,66,26104,11,10,4,3,30,0,3,81,27,69.480003,22.200001,27,76,7.4000001,1,0,0,0,0,3,67.985451,30.286364,66,76.367798,11.760294,68,0,,,10,26104,10
11209,31,18,13,10,1,2,1,0,1,1,3,68,31,38.709999,65,31,36525,11,0,4,1,31,0,1,31,31,65,38.709999,31,68,3,,1,0,1,0,1,,,,,,,1,,,0,36525,0
11212,20,12,8,9,2,2,1,0,1,1,0,78,17,33.330002,74,18,36418,12,2,4,1,20,0,1,20,18,74.559998,33.299999,17,78.410004,0,1,0,0,0,0,1,74.559998,33.299999,18,78.410004,0,17,0,,,2,36418,2
11213,108,56,52,18,1,1,1,1,3,3,8,76,104,22.33,66,103,30007,11,7,4,1,38,0,3,108,35,63.540001,31.4,35,75.400002,5.6999998,1,0,0,0,0,3,66.326797,22.347572,103,76.144997,7.6923075,104,0,,,7,30007,7
11213,108,56,52,18,1,1,1,1,3,3,8,76,104,22.33,66,103,30007,11,7,4,2,32,0,3,108,32,66.839996,18.799999,32,75,9.3999996,1,0,0,0,0,3,66.326797,22.347572,103,76.144997,7.6923075,104,0,,,7,30007,7
11213,108,56,52,18,1,1,1,1,3,3,8,76,104,22.33,66,103,30007,11,7,4,3,38,0,3,108,36,68.580002,16.700001,37,77.839996,8.1000004,1,0,0,0,0,3,66.326797,22.347572,103,76.144997,7.6923075,104,0,,,7,30007,7
11215,21,15,6,4,2,2,1,0,1,1,20,76,20,33.330002,72,21,35766,12,0,4,1,21,0,1,21,21,72.139999,33.299999,20,76.400002,20,1,0,0,0,0,1,72.139999,33.299999,21,76.400002,20,20,0,,,0,35766,0
11217,155,84,71,23,1,2,1,1,4,4,19,69,151,37.75,59,151,36160,11,5,4,1,39,0,4,155,38,60.240002,26.299999,38,73.709999,13.2,1,0,0,1,0,4,58.876461,37.169025,113,68.195839,20.357523,113,0,,,5,36160,5
11217,155,84,71,23,1,2,1,1,4,4,19,69,151,37.75,59,151,36160,11,5,4,2,39,0,4,155,36,56.220001,47.200001,36,62.75,36.099998,1,0,0,1,0,4,58.876461,37.169025,113,68.195839,20.357523,113,0,,,5,36160,5
11217,155,84,71,23,1,2,1,1,4,4,19,69,151,37.75,59,151,36160,11,5,4,3,38,0,4,155,39,60,38.5,39,67.849998,12.8,1,0,0,1,0,4,58.876461,37.169025,113,68.195839,20.357523,113,0,,,5,36160,5
11217,155,84,71,23,1,2,1,1,4,4,19,69,151,37.75,59,151,36160,11,5,4,4,39,0,4,155,38,59.367367,39.477631,38,71.391319,14.963158,,1,0,1,0,4,58.876461,37.169025,113,68.195839,20.357523,113,1,38,38,5,36160,5
11218,103,48,55,19,1,1,1,2,3,3,13,74,97,26.799999,69,97,30007,11,6,4,1,35,0,3,102,32,70.940002,21.9,32,75.410004,6.3000002,1,0,0,0,0,3,68.84639,26.806185,97,73.920616,13.419588,97,0,,,6,30007,6
11218,103,48,55,19,1,1,1,2,3,3,13,74,97,26.799999,69,97,30007,11,6,4,2,33,0,3,102,32,63.810001,34.400002,32,71.379997,21.9,1,0,0,0,0,3,68.84639,26.806185,97,73.920616,13.419588,97,0,,,6,30007,6
11218,103,48,55,19,1,1,1,2,3,3,13,74,97,26.799999,69,97,30007,11,6,4,3,34,0,3,102,33,71.699997,24.200001,33,74.940002,12.1,1,0,0,0,0,3,68.84639,26.806185,97,73.920616,13.419588,97,0,,,6,30007,6
11220,138,70,68,24,1,1,1,1,4,4,6,79,132,23.309999,76,133,30007,11,4,4,1,34,0,4,138,31,74.190002,22.6,32,76.809998,6.3000002,1,0,0,1,0,4,76.7995,22.007999,100,80.447998,6.0279999,100,0,,,4,30007,4
11220,138,70,68,24,1,1,1,1,4,4,6,79,132,23.309999,76,133,30007,11,4,4,2,35,0,4,138,35,76.059998,31.4,34,82.940002,5.9000001,1,0,0,1,0,4,76.7995,22.007999,100,80.447998,6.0279999,100,0,,,4,30007,4
11220,138,70,68,24,1,1,1,1,4,4,6,79,132,23.309999,76,133,30007,11,4,4,4,36,0,4,138,34,79.940002,11.8,34,81.379997,5.9000001,1,0,0,1,0,4,76.7995,22.007999,100,80.447998,6.0279999,100,0,,,4,30007,4
11220,138,70,68,24,1,1,1,1,4,4,6,79,132,23.309999,76,133,30007,11,4,4,3,33,0,4,138,33,73.577271,27.255455,32,74.474998,5.9124999,,1,0,1,0,4,76.7995,22.007999,100,80.447998,6.0279999,100,1,32,33,4,30007,4
11221,87,49,38,19,2,1,1,2,3,3,7,78,83,25.299999,75,83,30007,12,11,4,1,29,0,3,87,29,71.449997,34.5,29,75.760002,10.3,1,0,0,1,0,3,75.492805,28.064913,57,78.299652,8.7280703,57,0,,,11,30007,11
11221,87,49,38,19,2,1,1,2,3,3,7,78,83,25.299999,75,83,30007,12,11,4,3,30,0,3,87,28,79.68,21.4,28,80.93,7.0999999,1,0,0,1,0,3,75.492805,28.064913,57,78.299652,8.7280703,57,0,,,11,30007,11
11221,87,49,38,19,2,1,1,2,3,3,7,78,83,25.299999,75,83,30007,12,11,4,2,28,0,3,87,26,73.919617,19.238462,26,77.343079,3.2115386,,1,0,1,0,3,75.492805,28.064913,57,78.299652,8.7280703,57,1,26,26,11,30007,11
11222,82,44,38,20,2,1,1,,3,3,27,64,74,52,54,75,30007,12,3,4,1,27,0,3,82,25,49.200001,56,25,60.759998,20,1,0,0,1,0,3,51.509411,52.941177,51,61.825489,25.505882,51,0,,,3,30007,3
11222,82,44,38,20,2,1,1,,3,3,27,64,74,52,54,75,30007,12,3,4,2,29,0,3,82,26,53.73,50,26,62.849998,30.799999,1,0,0,1,0,3,51.509411,52.941177,51,61.825489,25.505882,51,0,,,3,30007,3
11222,82,44,38,20,2,1,1,,3,3,27,64,74,52,54,75,30007,12,3,4,3,26,0,3,82,24,59.2925,50,23,68.821739,30.313044,,1,0,1,0,3,51.509411,52.941177,51,61.825489,25.505882,51,1,23,24,3,30007,3
11225,78,37,41,18,2,1,1,1,2,2,13,81,72,36.990002,76,73,36509,12,2,4,1,40,0,2,78,38,74.5,50,38,78.339996,21.1,1,0,0,0,0,2,75.919182,37.006851,73,80.498055,12.505555,72,0,,,2,36509,2
11225,78,37,41,18,2,1,1,1,2,2,13,81,72,36.990002,76,73,36509,12,2,4,2,38,0,2,78,35,77.459999,22.9,34,82.910004,2.9000001,1,0,0,0,0,2,75.919182,37.006851,73,80.498055,12.505555,72,0,,,2,36509,2
11227,123,66,57,22,1,1,1,1,3,3,12,72,117,43.099998,64,116,37309,11,0,4,1,41,0,3,123,39,63.970001,46.200001,40,72.699997,15,1,0,0,0,0,3,64.214745,43.10862,116,71.633247,11.982051,117,0,,,2,37309,0
11227,123,66,57,22,1,1,1,1,3,3,12,72,117,43.099998,64,116,37309,11,0,4,2,42,0,3,123,39,62.720001,41,38,70.370003,13.2,1,0,0,0,0,3,64.214745,43.10862,116,71.633247,11.982051,117,0,,,2,37309,0
11227,123,66,57,22,1,1,1,1,3,3,12,72,117,43.099998,64,116,37309,11,0,4,3,40,0,3,123,38,66,42.099998,39,71.769997,7.6999998,1,0,0,0,0,3,64.214745,43.10862,116,71.633247,11.982051,117,0,,,2,37309,0
11228,31,16,15,11,2,1,1,2,1,1,14,68,29,37.93,66,29,30007,12,19,4,1,31,0,1,31,29,66.169998,37.900002,29,68.169998,13.8,1,0,0,0,0,1,66.169998,37.900002,29,68.169998,13.8,29,0,,,19,30007,19
11233,72,31,41,17,2,2,1,,2,2,7,73,59,40.98,64,61,26104,12,11,4,1,37,0,2,72,27,69.260002,37,27,75.220001,3.7,1,0,0,0,0,2,64.427544,40.957378,61,72.573219,6.7915254,59,0,,,11,26104,11
11233,72,31,41,17,2,2,1,,2,2,7,73,59,40.98,64,61,26104,12,11,4,2,35,0,2,72,34,60.59,44.099998,32,70.339996,9.3999996,1,0,0,0,0,2,64.427544,40.957378,61,72.573219,6.7915254,59,0,,,11,26104,11
11234,210,102,108,20,1,2,1,,6,6,,,,,,,,,,4,2,35,0,6,210,31,67.480003,41.900002,31,76.709999,6.5,1,0,1,1,6,6,66.695831,41.658333,156,71.681908,17.182165,157,0,,,10,10157,10
11234,210,102,108,20,1,2,1,,6,6,,,,,,,,,,4,3,37,0,6,210,34,69.349998,44.099998,34,73.029999,17.6,1,0,1,1,6,6,66.695831,41.658333,156,71.681908,17.182165,157,0,,,10,10157,10
11234,210,102,108,20,1,2,1,,6,6,,,,,,,,,,4,4,35,0,6,210,31,64.769997,48.400002,32,67.690002,28.1,1,0,1,1,6,6,66.695831,41.658333,156,71.681908,17.182165,157,0,,,10,10157,10
11234,210,102,108,20,1,2,1,,6,6,,,,,,,,,,4,5,36,0,6,210,35,65.540001,40,35,71.169998,17.1,1,0,1,1,6,6,66.695831,41.658333,156,71.681908,17.182165,157,0,,,10,10157,10
11234,210,102,108,20,1,2,1,,6,6,,,,,,,,,,4,6,32,0,6,210,25,66.120003,32,25,69.440002,16,1,0,1,1,6,6,66.695831,41.658333,156,71.681908,17.182165,157,0,,,10,10157,10
11234,210,102,108,20,1,2,1,,6,6,,,,,,,,,,4,1,35,0,6,210,,,,,,,,1,1,1,6,6,66.695831,41.658333,156,71.681908,17.182165,157,1,,,10,10157,10
11235,38,23,15,9,1,1,1,1,1,1,12,72,33,35.290001,65,34,30007,11,8,4,1,38,0,1,38,34,65.349998,35.299999,33,72.360001,12.1,1,0,0,0,0,1,65.349998,35.299999,34,72.360001,12.1,33,0,,,8,30007,8
11236,11,7,4,3,1,1,1,,1,1,11,78,9,30,69,10,36012,11,0,4,1,11,0,1,11,10,68.400002,30,9,77.440002,11.1,1,0,0,0,0,1,68.400002,30,10,77.440002,11.1,9,0,,,0,36012,0
11238,20,6,14,6,1,1,1,1,1,1,11,69,19,19.049999,69,21,30007,11,1,4,1,20,0,1,20,21,69,19.049999,19,69,11,,1,0,1,0,1,,,,,,,1,,,1,30007,1
11239,88,50,38,20,2,1,1,,3,3,16,72,93,55.91,63,93,30007,12,3,4,1,24,0,3,88,26,60.919998,46.200001,26,71.769997,15.4,1,0,0,0,0,3,62.945377,55.954838,93,72.084084,16.116129,93,0,,,3,30007,3
11239,88,50,38,20,2,1,1,,3,3,16,72,93,55.91,63,93,30007,12,3,4,2,26,0,3,88,28,60.07,78.599998,28,70.32,21.4,1,0,0,0,0,3,62.945377,55.954838,93,72.084084,16.116129,93,0,,,3,30007,3
11239,88,50,38,20,2,1,1,,3,3,16,72,93,55.91,63,93,30007,12,3,4,3,38,0,3,88,39,66.360001,46.200001,39,73.559998,12.8,1,0,0,0,0,3,62.945377,55.954838,93,72.084084,16.116129,93,0,,,3,30007,3
11247,57,31,26,12,1,1,1,,2,2,23,66,43,34.09,67,44,30007,11,5,4,2,23,0,2,57,21,72.709999,28.6,20,68.050003,20,1,0,0,1,0,2,72.709999,28.6,21,68.050003,20,20,0,,,5,30007,5
11247,57,31,26,12,1,1,1,,2,2,23,66,43,34.09,67,44,30007,11,5,4,1,34,0,2,57,23,61.786522,39.102608,23,64.217392,25.608696,,1,0,1,0,2,72.709999,28.6,21,68.050003,20,20,1,23,23,5,30007,5
11248,79,39,40,17,1,1,1,1,2,2,11,75,75,18.42,70,76,30007,11,5,4,1,39,0,2,79,39,70.510002,15.4,39,75.209999,10.3,1,0,0,0,0,2,69.920921,18.418421,76,74.936401,10.684,75,0,,,5,30007,5
11248,79,39,40,17,1,1,1,1,2,2,11,75,75,18.42,70,76,30007,11,5,4,2,40,0,2,79,37,69.300003,21.6,36,74.639999,11.1,1,0,0,0,0,2,69.920921,18.418421,76,74.936401,10.684,75,0,,,5,30007,5
11249,19,9,10,7,2,1,1,,1,1,6,77,17,41.18,69,17,37309,12,15,4,1,19,0,1,19,17,69.470001,41.200001,17,77.470001,5.9000001,1,0,0,0,0,1,69.470001,41.200001,17,77.470001,5.9000001,17,0,,,15,37309,15
11250,97,51,46,19,1,1,1,,3,3,26,62,86,45.98,60,87,36160,11,8,4,1,32,0,3,97,29,52.900002,55.200001,28,54.57,25,1,0,0,1,0,3,56.728813,49.149151,59,58.966553,32.758621,58,0,,,8,36160,8
11250,97,51,46,19,1,1,1,,3,3,26,62,86,45.98,60,87,36160,11,8,4,2,35,0,3,97,30,60.43,43.299999,30,63.07,40,1,0,0,1,0,3,56.728813,49.149151,59,58.966553,32.758621,58,0,,,8,36160,8
11250,97,51,46,19,1,1,1,,3,3,26,62,86,45.98,60,87,36160,11,8,4,3,30,0,3,97,28,66.89286,39.302143,28,68.283569,12,,1,0,1,0,3,56.728813,49.149151,59,58.966553,32.758621,58,1,28,28,8,36160,8
11251,12,5,7,6,2,1,1,,1,1,8,77,12,16.67,78,12,37093,12,8,4,1,12,0,1,12,7,79.57,0,7,86.860001,0,1,0,0,0,0,1,79.57,0,7,86.860001,0,7,0,,,8,37093,8
11256,31,17,14,9,1,1,1,,1,1,19,72,31,19.35,70,31,30007,11,3,4,1,31,0,1,31,31,70,19.35,31,72,19,,1,0,1,0,1,,,,,,,1,,,3,30007,3
11257,27,14,13,9,2,1,1,,1,1,12,75,26,39.290001,70,28,30007,12,5,4,1,27,0,1,27,28,69.639999,39.299999,26,75.190002,11.5,1,0,0,0,0,1,69.639999,39.299999,28,75.190002,11.5,26,0,,,5,30007,5
11258,46,22,24,14,1,1,1,,2,2,12,73,43,13.95,76,43,36087,11,3,4,1,23,0,2,46,23,73.169998,13,23,66.260002,13,1,0,0,0,0,2,76.439766,13.930233,43,72.604187,11.604651,43,0,,,3,36087,3
11258,46,22,24,14,1,1,1,,2,2,12,73,43,13.95,76,43,36087,11,3,4,2,23,0,2,46,20,80.199997,15,20,79.900002,10,1,0,0,0,0,2,76.439766,13.930233,43,72.604187,11.604651,43,0,,,3,36087,3
11259,43,19,24,14,1,1,1,,2,2,9,76,45,28.889999,64,45,36053,11,0,4,1,22,0,2,43,25,62.080002,40,25,75.559998,12,1,0,0,0,0,2,63.777779,28.888889,45,76.199997,8.8888893,45,0,,,1,36053,0
11259,43,19,24,14,1,1,1,,2,2,9,76,45,28.889999,64,45,36053,11,0,4,2,21,0,2,43,20,65.900002,15,20,77,5,1,0,0,0,0,2,63.777779,28.888889,45,76.199997,8.8888893,45,0,,,1,36053,0
11260,16,8,8,4,2,1,1,,1,1,0,82,13,46.150002,73,13,35634,12,4,4,1,16,0,1,16,13,73.080002,46.200001,13,81.849998,0,1,0,0,0,0,1,73.080002,46.200001,13,81.849998,0,13,0,,,4,35634,4
11281,29,12,17,8,2,1,1,,1,1,4,80,28,25,72,28,37705,12,3,4,1,29,0,1,29,11,82.360001,9.1000004,11,83.449997,0,1,0,0,0,0,1,82.360001,9.1000004,11,83.449997,0,11,0,,,3,37705,3
11300,28,14,14,5,2,1,1,,1,1,11,73,27,51.849998,61,27,30007,12,5,4,1,28,0,1,28,13,59.619999,53.799999,13,71.849998,7.6999998,1,0,0,0,0,1,59.619999,53.799999,13,71.849998,7.6999998,13,0,,,,,5
11306,39,27,12,6,1,1,1,,1,1,28,71,36,30.559999,66,36,30007,11,5,4,1,39,0,1,39,36,65.5,30.6,36,70.690002,27.799999,1,0,0,0,0,1,65.5,30.6,36,70.690002,27.799999,36,0,,,,,5
11307,30,12,18,5,1,1,1,,1,1,13,69,23,30.43,67,23,30007,12,5,4,1,30,0,1,30,23,67,30.43,23,69,13,,1,0,1,0,1,,,,,,,1,,,,,5
11317,29,29,0,9,2,1,1,,1,1,17,70,24,41.669998,68,24,36111,12,0,4,1,29,0,1,29,24,67.75,41.700001,24,70.169998,16.700001,1,0,0,0,0,1,67.75,41.700001,24,70.169998,16.700001,24,0,,,,,0
21005,18,11,7,5,1,1,1,0,1,1,12,83,17,64.709999,54,17,2949,11,0,4,1,18,0,1,18,17,54.41,64.699997,17,82.650002,11.8,1,0,0,0,0,1,54.41,64.699997,17,82.650002,11.8,17,0,,,0,2949,0
21006,64,30,34,13,1,1,1,1,2,2,7,76,54,43.639999,59,55,778,11,2,4,2,32,0,2,64,30,60.73,46.700001,30,79.599998,0,1,0,0,1,0,2,60.73,46.700001,30,79.599998,0,30,0,,,2,778,2
21006,64,30,34,13,1,1,1,1,2,2,7,76,54,43.639999,59,55,778,11,2,4,1,32,0,2,64,25,56.924,39.967999,24,71.5,15.75,,1,0,1,0,2,60.73,46.700001,30,79.599998,0,30,1,24,25,2,778,2
21010,22,13,9,6,2,2,1,6,1,1,14,66,21,28.57,63,21,6825,12,43,4,1,22,0,1,22,21,62.900002,28.6,21,65.57,14.3,1,0,0,0,0,1,62.900002,28.6,21,65.57,14.3,21,0,,,43,6825,43
21012,30,12,18,9,1,1,1,1,1,1,0,80,20,45,58,20,1768,11,1,4,1,30,0,1,30,20,57.5,45,20,79.900002,0,1,0,0,0,0,1,57.5,45,20,79.900002,0,20,0,,,1,1768,1
21013,17,7,10,5,1,1,1,1,1,1,9,78,11,18.18,75,11,3137,11,0,4,1,17,0,1,17,11,75.360001,18.200001,11,78.360001,9.1000004,1,0,0,0,0,1,75.360001,18.200001,11,78.360001,9.1000004,11,0,,,0,3137,0
21021,24,11,13,6,1,1,1,1,1,1,0,82,21,19.049999,75,21,2428,11,0,4,1,24,0,1,24,24,70.5,25,24,78.75,4.1999998,1,0,0,0,0,1,70.5,25,24,78.75,4.1999998,24,0,,,0,2428,0
21026,86,45,41,23,1,2,1,5,4,3,3,75,66,15.28,73,72,92007,11,27,4,1,29,0,3,77,27,78.370003,3.7,24,79.290001,0,1,0,0,1,0,3,74.138,11.98,50,75.239128,2.152174,46,0,,,27,92007,27
21026,86,45,41,23,1,2,1,5,4,3,3,75,66,15.28,73,72,92007,11,27,4,2,23,0,3,77,23,69.169998,21.700001,22,70.82,4.5,1,0,0,1,0,3,74.138,11.98,50,75.239128,2.152174,46,0,,,27,92007,27
21026,86,45,41,23,1,2,1,5,4,3,3,75,66,15.28,73,72,92007,11,27,4,3,25,0,3,77,22,70.413635,22.780001,20,74.449997,4.9499998,,1,0,1,0,3,74.138,11.98,50,75.239128,2.152174,46,1,20,22,27,92007,27
21028,43,27,16,8,1,2,1,6,2,1,21,59,29,28.129999,62,32,92007,11,40,4,1,32,0,1,32,32,61.630001,28.1,29,59.029999,20.700001,1,0,0,0,0,1,61.630001,28.1,32,59.029999,20.700001,29,0,,,40,92007,40
21029,39,27,12,11,2,2,1,9,2,1,19,72,26,37.040001,68,27,92007,12,44,4,1,27,0,1,27,27,68,37.040001,26,72,19,,1,0,1,0,1,,,,,,,1,,,44,92007,44
21030,29,12,17,7,2,2,1,9,1,1,7,62,28,53.57,57,28,92007,12,65,4,1,29,0,1,29,28,56.860001,53.599998,28,61.639999,7.0999999,1,0,0,0,0,1,56.860001,53.599998,28,61.639999,7.0999999,28,0,,,65,92007,65
21031,72,36,36,13,2,2,1,6,3,2,14,68,58,24.139999,69,58,92007,12,36,4,1,30,0,2,59,30,69.629997,30,30,68.900002,13.3,1,0,0,0,0,2,69.258278,24.158621,58,68.344826,13.782759,58,0,,,36,92007,36
21031,72,36,36,13,2,2,1,6,3,2,14,68,58,24.139999,69,58,92007,12,36,4,2,29,0,2,59,28,68.860001,17.9,28,67.75,14.3,1,0,0,0,0,2,69.258278,24.158621,58,68.344826,13.782759,58,0,,,36,92007,36
21032,48,13,35,11,1,2,1,4,2,2,19,72,43,25.58,66,43,7955,11,13,4,1,24,0,2,48,20,65.349998,45,20,70.900002,20,1,0,0,0,0,2,65.745811,25.583721,43,71.905579,18.609303,43,0,,,13,12195,13
21032,48,13,35,11,1,2,1,4,2,2,19,72,43,25.58,66,43,7955,11,13,4,2,24,0,2,48,23,66.089996,8.6999998,23,72.779999,17.4,1,0,0,0,0,2,65.745811,25.583721,43,71.905579,18.609303,43,0,,,13,12195,13
21041,27,13,14,5,1,1,1,0,1,1,8,81,26,32,70,25,4572,11,3,4,1,27,0,1,27,25,70.120003,32,26,81.5,7.6999998,1,0,0,0,0,1,70.120003,32,25,81.5,7.6999998,26,0,,,3,4572,3
21042,15,9,6,9,1,1,1,1,1,1,36,73,14,64.290001,56,14,2626,11,0,4,1,15,0,1,15,14,55.639999,64.300003,14,73.07,35.700001,1,0,0,0,0,1,55.639999,64.300003,14,73.07,35.700001,14,0,,,0,2626,0
21043,44,21,23,12,1,1,1,1,2,2,10,79,41,14.63,65,41,927,11,1,4,1,22,0,2,44,20,64.400002,20,20,80.599998,0,1,0,0,0,0,2,65.414146,14.621951,41,79.488533,9.7317076,41,0,,,1,927,1
21043,44,21,23,12,1,1,1,1,2,2,10,79,41,14.63,65,41,927,11,1,4,2,22,0,2,44,21,66.379997,9.5,21,78.43,19,1,0,0,0,0,2,65.414146,14.621951,41,79.488533,9.7317076,41,0,,,1,927,1
21048,80,46,34,13,1,2,1,2,2,2,11,73,74,18.42,68,76,1461,11,13,4,2,40,0,2,80,22,64.769997,31.799999,21,73.860001,4.8000002,1,0,0,1,0,2,64.769997,31.799999,22,73.860001,4.8000002,21,0,,,13,1461,13
21048,80,46,34,13,1,2,1,2,2,2,11,73,74,18.42,68,76,1461,11,13,4,1,40,0,2,80,54,69.315926,12.968889,53,72.659248,13.456604,,1,0,1,0,2,64.769997,31.799999,22,73.860001,4.8000002,21,1,53,54,13,1461,13
21050,47,22,25,16,1,1,1,1,2,2,8,83,48,8.3299999,67,48,620,11,3,4,1,23,0,2,47,26,66.379997,15.4,26,81.540001,11.5,1,0,0,1,0,2,66.379997,15.4,26,81.540001,11.5,26,0,,,3,620,3
